,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
162,1425002535572500490,1425002535572500490,2021-08-10 13:24:14 India Standard Time,2021-08-10,13:24:14,530,1724036286,ranipet999,dhananjayan v.v,, https://t.co/7HbitaKJaF Neem magic to control Corona virus. Neem agronomist.,en,[],['https://youtu.be/e-ueKROtb8w'],[],0,1,0,[],[],https://twitter.com/Ranipet999/status/1425002535572500490,False,,0,,India,,,,,,[],,,,
163,1424995196991770624,1424995196991770624,2021-08-10 12:55:04 India Standard Time,2021-08-10,12:55:04,530,1110466986536951808,theruralpress,The Rural Press,,अब @JanjgirDist के स्कूलों में मिले 11 संक्रमित बच्चे... स्कूल खुलते ही पिछले 7 दिनों में 43 बच्चों की रिपोर्ट आई पॉजिटिव @ChhattisgarhCMO @HealthCgGov  #coronavirus #infected #Janjgir #school #Childrens #Last #7days #TRP #LatestNews #Updates   https://t.co/XUX62S86rH,hi,"[{'screen_name': 'janjgirdist', 'name': 'janjgir', 'id': '771685055244693504'}, {'screen_name': 'chhattisgarhcmo', 'name': 'cmo chhattisgarh', 'id': '2599676406'}, {'screen_name': 'healthcggov', 'name': 'health department cg', 'id': '3248556589'}]",['https://theruralpress.in/now-11-infected-children-found-in-janjgir-schools-43-children-reported-positive-in-last-7-days-as-soon-as-the-school-opened/#'],[],0,1,3,"['coronavirus', 'infected', 'janjgir', 'school', 'childrens', 'last', '7days', 'trp', 'latestnews', 'updates']",[],https://twitter.com/theruralpress/status/1424995196991770624,False,,0,,India,,,,,,[],,,,
164,1424983857988706306,1424983857988706306,2021-08-10 12:10:01 India Standard Time,2021-08-10,12:10:01,530,701332457816084483,mangeram0154,Indian first and last.,,"Sanatandharma Brahminism believing in Manusmiriti laws is source of livelihood of Brahman not religion, temple priests are carriers of caste system, do more harm to SC ST OBC agriculturists craftsmen artisans outcastes tribal than mosquitoes of malaria and coronavirus pandemic.",en,[],[],[],1,3,3,[],[],https://twitter.com/mangeram0154/status/1424983857988706306,False,,0,,India,,,,,,[],,,,
165,1424951611244220419,1424951611244220419,2021-08-10 10:01:53 India Standard Time,2021-08-10,10:01:53,530,783606328698638336,humasrestobasa_,Humaspolrestobasa,,"Kegiatan Pelayanan Publik Unit Regident Ranmor Samsat Balige Polres Toba dengan Methode Pengendalian Penyebaran Corona Virus Disease 2019 terhadap masyarakat wajib pajak agar selalu mematuhi prokes dengan penerapan 3M yaitu Mencuci tangan, Memakai masker dan Menjaga jarak.  https://t.co/28qZr74i2G",in,[],[],"['https://pbs.twimg.com/media/E8Zx6X0VcAEccOz.jpg', 'https://pbs.twimg.com/media/E8Zx65ZVIAEiO-Z.jpg', 'https://pbs.twimg.com/media/E8Zx7YdVIAAf0OJ.jpg', 'https://pbs.twimg.com/media/E8Zx72JVIAQ8K4z.jpg']",0,0,0,[],[],https://twitter.com/Humasrestobasa_/status/1424951611244220419,False,,1,https://pbs.twimg.com/media/E8Zx6X0VcAEccOz.jpg,India,,,,,,[],,,,
166,1426308566961594375,1426308566961594375,2021-08-14 03:53:56 India Standard Time,2021-08-14,03:53:56,530,1398363054815989761,viyofm,Viyof Mirabel,,"THE LORD is warning you to repent and that HE will bring down the wall that they are using for their defense. When THE LORD comes back to the people who have rejected HIM, normally HE comes with purging. Like The Coronavirus.#TreasureInJesus",en,[],[],[],0,0,1,['treasureinjesus'],[],https://twitter.com/ViyofM/status/1426308566961594375,False,,0,,India,,,,,,[],,,,
167,1426268690379689987,1426268690379689987,2021-08-14 01:15:29 India Standard Time,2021-08-14,01:15:29,530,1398363054815989761,viyofm,Viyof Mirabel,,"Whenever judgement comes, after judgement comes repentance and people return to THE LORD. THE LORD is asking this generation why they have not then returned after the judgement of the Coronavirus which is still raging? #TreasureInJesus",en,[],[],[],0,0,1,['treasureinjesus'],[],https://twitter.com/ViyofM/status/1426268690379689987,False,,0,,India,,,,,,[],,,,
168,1426249516236165120,1426249512377454593,2021-08-13 23:59:17 India Standard Time,2021-08-13,23:59:17,530,267591077,iravikoranga,RaviKoranga.eth,,Online Classes - Dark Times 2020 New NFT available on @wazirxnft   50% of the profit will go to the Covid Relief Funds.   https://t.co/xq6ALVsAG6  #wazirxnft #nftwazirx #nft #nftcommunity #nftcollector #pandemic #nftart #ravikoranga #darktimes2020 #coronavirus #Covid_19  #COVID19,en,"[{'screen_name': 'wazirxnft', 'name': 'wazirx nft marketplace', 'id': '1376903298637295620'}]",['https://nft.wazirx.org/ravikoranga/3013'],[],0,1,0,"['wazirxnft', 'nftwazirx', 'nft', 'nftcommunity', 'nftcollector', 'pandemic', 'nftart', 'ravikoranga', 'darktimes2020', 'coronavirus', 'covid_19', 'covid19']",[],https://twitter.com/iravikoranga/status/1426249516236165120,False,,0,,India,,,,,,[],,,,
169,1426235823826014216,1426235823826014216,2021-08-13 23:04:53 India Standard Time,2021-08-13,23:04:53,530,37338552,jasghar,Dr. Rana Jawad Asghar,,In beginning #coronavirus in #Pakistan came through #Iran &amp; both countries are linked with close ties Iran is going through a massive surge of cases &amp; deaths Pakistan has much fewer cases but also doing many times fewer testing than Iran Reasons why Pakistan has fewer cases?  https://t.co/Fe7jaBttWZ,en,[],[],"['https://pbs.twimg.com/media/E8sB5heWEAEjU_c.jpg', 'https://pbs.twimg.com/media/E8sB6ZZXoAcD4NV.jpg', 'https://pbs.twimg.com/media/E8sB7BlXEAA3Ex3.jpg']",1,2,7,"['coronavirus', 'pakistan', 'iran']",[],https://twitter.com/jasghar/status/1426235823826014216,False,,1,https://pbs.twimg.com/media/E8sB5heWEAEjU_c.jpg,India,,,,,,[],,,,
170,1426224049462542340,1426224049462542340,2021-08-13 22:18:06 India Standard Time,2021-08-13,22:18:06,530,753989204569382913,alwaysapd,Aditya P. Deshpande,,"In #Pune, #masks are #vanishing #faster than #coronavirus. How #irresponsible!!  #TakeCare #StaySafe",en,[],[],[],0,0,0,"['pune', 'masks', 'vanishing', 'faster', 'coronavirus', 'irresponsible', 'takecare', 'staysafe']",[],https://twitter.com/alwaysapd/status/1426224049462542340,False,,0,,India,,,,,,[],,,,
171,1426212723843497987,1426212723843497987,2021-08-13 21:33:05 India Standard Time,2021-08-13,21:33:05,530,599903849,menakaw9,Menaka Wijethilaka,,Media Release – 2021.08.13 Covid death figures reported today 2021.08.13 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/noNhijKQCR,en,[],[],['https://pbs.twimg.com/media/E8rs6UHUUAM6YoM.jpg'],1,2,1,"['dgi', 'government', 'information', 'department', 'news', 'infodprtsl', 'srilanka', 'covid19', 'coronavirus', 'staysafe', 'socialdistancing', 'virus', 'pandemic']",[],https://twitter.com/MenakaW9/status/1426212723843497987,False,,1,https://pbs.twimg.com/media/E8rs6UHUUAM6YoM.jpg,India,,,,,,[],,,,
172,1426210901384851459,1426210901384851459,2021-08-13 21:25:51 India Standard Time,2021-08-13,21:25:51,530,41786801,srilankatweet,Sri Lanka Tweet 🇱🇰 💉,,So far today 3142 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL #COVID19LK,en,[],[],[],0,14,66,"['lka', 'srilanka', 'covid19sl', 'covid19lk']",[],https://twitter.com/SriLankaTweet/status/1426210901384851459,False,,0,,India,,,,,,[],,,,
173,1426206884533473283,1426206884533473283,2021-08-13 21:09:53 India Standard Time,2021-08-13,21:09:53,530,791722824,varnasuthan1104,Varnasuthan,,155 COVID-19 deaths confirmed for Thursday (12) : DG Health Services 🦠  #LKA #SriLanka #COVID19SL #StayHome #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate #lka #NEWS,en,[],[],[],0,0,0,"['lka', 'srilanka', 'covid19sl', 'stayhome', 'covid19lk', 'covid19', 'coronavirus', 'coronavirusupdate', 'lka', 'news']",[],https://twitter.com/varnasuthan1104/status/1426206884533473283,False,,0,,India,,,,,,[],,,,
174,1426204350133637124,1426204350133637124,2021-08-13 20:59:49 India Standard Time,2021-08-13,20:59:49,530,791722824,varnasuthan1104,Varnasuthan,,Be safe 😷  #LKA #SriLanka #COVID19SL #StayHome #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate #lka #NEWS  https://t.co/VFdeyRvRn8,en,[],[],"['https://pbs.twimg.com/media/E8rlOKSVgAcWT6Z.jpg', 'https://pbs.twimg.com/media/E8rlOKUVcAogItG.jpg', 'https://pbs.twimg.com/media/E8rlOKYVoAIWfMD.jpg']",0,1,1,"['lka', 'srilanka', 'covid19sl', 'stayhome', 'covid19lk', 'covid19', 'coronavirus', 'coronavirusupdate', 'lka', 'news']",[],https://twitter.com/varnasuthan1104/status/1426204350133637124,False,,1,https://pbs.twimg.com/media/E8rlOKSVgAcWT6Z.jpg,India,,,,,,[],,,,
175,1426188053102559245,1426188053102559245,2021-08-13 19:55:03 India Standard Time,2021-08-13,19:55:03,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/hVHjalkEta,en,[],[],"['https://pbs.twimg.com/media/E8rWcPIVkAI6Oj1.jpg', 'https://pbs.twimg.com/media/E8rWc2yVgAYN1vO.jpg', 'https://pbs.twimg.com/media/E8rWdB4VgBA8lIn.jpg', 'https://pbs.twimg.com/media/E8rWd2UUcAEvaEs.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426188053102559245,False,,1,https://pbs.twimg.com/media/E8rWcPIVkAI6Oj1.jpg,India,,,,,,[],,,,
176,1426187501824212992,1426187501824212992,2021-08-13 19:52:52 India Standard Time,2021-08-13,19:52:52,530,1112965309663653890,chellam73628887,soundirarajan,,Lovers life   Coronavirus death  https://t.co/5WpllzPvVh,en,[],[],['https://pbs.twimg.com/media/E8rV-TKVEBED4oZ.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426187501824212992,False,,1,https://pbs.twimg.com/media/E8rV-TKVEBED4oZ.jpg,India,,,,,,[],,,,
177,1426187357783425025,1426187357783425025,2021-08-13 19:52:18 India Standard Time,2021-08-13,19:52:18,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus  https://t.co/hETq3mQbPL,lt,[],[],['https://pbs.twimg.com/media/E8rV13qUUAIxHGC.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426187357783425025,False,,1,https://pbs.twimg.com/media/E8rV13qUUAIxHGC.jpg,India,,,,,,[],,,,
178,1426187299398639618,1426187299398639618,2021-08-13 19:52:04 India Standard Time,2021-08-13,19:52:04,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus  https://t.co/aM35nPr9ht,lt,[],[],['https://pbs.twimg.com/media/E8rVydHVcAwXg-m.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426187299398639618,False,,1,https://pbs.twimg.com/media/E8rVydHVcAwXg-m.jpg,India,,,,,,[],,,,
179,1426187220117909510,1426187220117909510,2021-08-13 19:51:45 India Standard Time,2021-08-13,19:51:45,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus youth and old people coronavirus death  https://t.co/DnluFkcq9m,en,[],[],"['https://pbs.twimg.com/media/E8rVs2BVoAgeN0X.jpg', 'https://pbs.twimg.com/media/E8rVtKBVkAMDUED.jpg', 'https://pbs.twimg.com/media/E8rVtf5VUAEp4gC.jpg', 'https://pbs.twimg.com/media/E8rVtzfVoAI_h1O.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426187220117909510,False,,1,https://pbs.twimg.com/media/E8rVs2BVoAgeN0X.jpg,India,,,,,,[],,,,
180,1426187191621849100,1426187191621849100,2021-08-13 19:51:38 India Standard Time,2021-08-13,19:51:38,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus youth and old people coronavirus death  https://t.co/xFogpik1V8,en,[],[],"['https://pbs.twimg.com/media/E8rVmplVkAcabNQ.jpg', 'https://pbs.twimg.com/media/E8rVm7rVoAMFyKB.jpg', 'https://pbs.twimg.com/media/E8rVpGFVUAInXjc.jpg', 'https://pbs.twimg.com/media/E8rVp3tVcAIJSMO.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426187191621849100,False,,1,https://pbs.twimg.com/media/E8rVmplVkAcabNQ.jpg,India,,,,,,[],,,,
181,1426177468797394945,1426177468797394945,2021-08-13 19:13:00 India Standard Time,2021-08-13,19:13:00,530,846707979932000256,tejpalrawat14,Tejpal Rawat,,वैक्सीन की बूस्टर डोज को मंजूरी मिल गई है.  #Coronavirus #Vaccine,hi,[],[],[],7,2,30,"['coronavirus', 'vaccine']",[],https://twitter.com/TejpalRawat14/status/1426177468797394945,False,,0,,India,,,,,,[],,,,
182,1426175323427598343,1426175323427598343,2021-08-13 19:04:28 India Standard Time,2021-08-13,19:04:28,530,1203659716053762049,ashishk59382871,Ashish Kumar,,"#EkGaonEkTiranga  ..There has been a sudden break in the running life due to the lockdown.  The fear of coronavirus has started affecting the mental health of the people, from this uncertainty only one can get rid of the Satnaam as given by Purna Sant Rampal Ji Maharaj Ji.  https://t.co/15lFPKJ6VQ",en,[],[],['https://pbs.twimg.com/media/E8rK4LhVEAEbgpK.jpg'],0,4,7,['ekgaonektiranga'],[],https://twitter.com/ashishk59382871/status/1426175323427598343,False,,1,https://pbs.twimg.com/media/E8rK4LhVEAEbgpK.jpg,India,,,,,,[],,,,
183,1426175138714718208,1426175138714718208,2021-08-13 19:03:44 India Standard Time,2021-08-13,19:03:44,530,410499334,trikutanews,Trikuta News Express,,"13 August 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 129 new positive cases, 317471 recovered so far  https://t.co/ykUF5CrRbV",en,[],[],['https://pbs.twimg.com/media/E8rKuKYUUAEjsQh.png'],0,1,0,"['covid19', 'jammu', 'kashmir']",[],https://twitter.com/TrikutaNews/status/1426175138714718208,False,,1,https://pbs.twimg.com/media/E8rKuKYUUAEjsQh.png,India,,,,,,[],,,,
184,1426649615902859271,1426649615902859271,2021-08-15 02:29:08 India Standard Time,2021-08-15,02:29:08,530,1303006005236826118,m_mgolparvar,Mohamad._g.m,,China 🈹️㊗️with the corona virus that made Khamenei with his order They massacred the Iranian people  #CoronavirusPandemic  #coronavirus  End .......,en,[],[],[],1,0,1,"['coronaviruspandemic', 'coronavirus']",[],https://twitter.com/M_mgolparvar/status/1426649615902859271,False,,0,,India,,,,,,[],,,,
185,1426637338180931586,1426637338180931586,2021-08-15 01:40:21 India Standard Time,2021-08-15,01:40:21,530,1418573929791303684,syeda_ayesha0,Syeda Ayesha Rehan,,"Me soch rahi hu k Kiya corona virus 🦠 sirf Schools me hai???? Yani rodu per traffic , parks ur beaches per picnic , hotels me Khana , malls me shopping... Kiya yrrrrr pagal hu sab ye Jo itni uchi uchi post per behthe hai inki akal per perde hai Kiya???? Sirf taleemi idara hi Q??",in,[],[],[],0,0,3,[],[],https://twitter.com/Syeda_Ayesha0/status/1426637338180931586,False,,0,,India,,,,,,[],,,,
186,1426618610324320258,1426618610324320258,2021-08-15 00:25:56 India Standard Time,2021-08-15,00:25:56,530,149645461,samrinahashmi,Samrina Hashmi,,"𝐂𝐃𝐂 strongly recommended that 𝐏𝐫𝐞𝐠𝐧𝐚𝐧𝐭 and 𝐛𝐫𝐞𝐚𝐬𝐭𝐟𝐞𝐞𝐝𝐢𝐧𝐠 women be vaccinated against Covid-19  There is mounting evidence that coronavirus can pose 𝐆𝐫𝐚𝐯𝐞 𝐫𝐢𝐬𝐤𝐬 to their health &amp; increase chance of a preterm birth, still births , low birth weight  https://t.co/XySs2NxriR",en,[],[],['https://pbs.twimg.com/media/E8xeDAMXsAMv1bU.jpg'],2,6,18,[],[],https://twitter.com/samrinahashmi/status/1426618610324320258,False,,1,https://pbs.twimg.com/media/E8xeDAMXsAMv1bU.jpg,India,,,,,,[],,,,
187,1426617076203065345,1426617076203065345,2021-08-15 00:19:50 India Standard Time,2021-08-15,00:19:50,530,1421442350023200772,a_warishameed,Abdul Waris Hameed,,Criminal act by the Lahore administration to allow such a huge gathering at liberty last night. All SOPs are for educational institutions i guess.   #coronavirus #DeltaVariante #imrankhanPTI #IndependenceDay,en,[],[],[],0,0,2,"['coronavirus', 'deltavariante', 'imrankhanpti', 'independenceday']",[],https://twitter.com/A_WarisHameed/status/1426617076203065345,False,,0,,India,,,,,,[],,,,
188,1426607244293017602,1426607244293017602,2021-08-14 23:40:46 India Standard Time,2021-08-14,23:40:46,530,897844108852568064,irajashekaran,C.Rajashekaran’s Official Account,,"2021 Aug 15th on the Eve of the 75th Independence Day,Advocate C.Rajashekaran demands Freedom for every Indian Citizen from Economic Yolk &amp; Burden imposed by #coronavirus &amp; #CovidPandemic Situation.India Needs Economic Independence from all Types of Toll’s,Taxes &amp; Debt’s imposed!",en,[],[],[],0,1,2,"['coronavirus', 'covidpandemic']",[],https://twitter.com/irajashekaran/status/1426607244293017602,False,,0,,India,,,,,,[],,,,
189,1426598601589813253,1426598601589813253,2021-08-14 23:06:26 India Standard Time,2021-08-14,23:06:26,530,4732359673,7krsaurabh,🇮🇳 Saurabh Kumarsonu,,Covid 19 2nd jab completed 💉. #COVAXIN  #coronavirus  https://t.co/Z1eOVx0Fte,en,[],[],"['https://pbs.twimg.com/media/E8xLyeUVkAEMmOR.jpg', 'https://pbs.twimg.com/media/E8xL03eVUAAEbce.jpg', 'https://pbs.twimg.com/media/E8xL1xGVIAAwfdL.jpg', 'https://pbs.twimg.com/media/E8xL3X9UUAIfVVi.jpg']",0,2,6,"['covaxin', 'coronavirus']",[],https://twitter.com/7krsaurabh/status/1426598601589813253,False,,1,https://pbs.twimg.com/media/E8xLyeUVkAEMmOR.jpg,India,,,,,,[],,,,
190,1426593991038955525,1426593991038955525,2021-08-14 22:48:06 India Standard Time,2021-08-14,22:48:06,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/cDezgyoimS,en,[],[],"['https://pbs.twimg.com/media/E8xHpVrUUAIIA24.jpg', 'https://pbs.twimg.com/media/E8xHpoKUUAE_LPW.jpg', 'https://pbs.twimg.com/media/E8xHp0kVcAEHpbi.jpg', 'https://pbs.twimg.com/media/E8xHqRDUYAUGoUO.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593991038955525,False,,1,https://pbs.twimg.com/media/E8xHpVrUUAIIA24.jpg,India,,,,,,[],,,,
191,1426593385784102913,1426593385784102913,2021-08-14 22:45:42 India Standard Time,2021-08-14,22:45:42,530,1112965309663653890,chellam73628887,soundirarajan,,Lovers life   Coronavirus death  https://t.co/B3AyUkp26A,en,[],[],['https://pbs.twimg.com/media/E8xHH2BVcAUoObE.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593385784102913,False,,1,https://pbs.twimg.com/media/E8xHH2BVcAUoObE.jpg,India,,,,,,[],,,,
192,1426593268960165893,1426593268960165893,2021-08-14 22:45:14 India Standard Time,2021-08-14,22:45:14,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus  https://t.co/vfCJw1Fo3A,lt,[],[],['https://pbs.twimg.com/media/E8xHBFJVoAAxWmO.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593268960165893,False,,1,https://pbs.twimg.com/media/E8xHBFJVoAAxWmO.jpg,India,,,,,,[],,,,
193,1426593178002460674,1426593178002460674,2021-08-14 22:44:53 India Standard Time,2021-08-14,22:44:53,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus  https://t.co/KqnsLnxzak,lt,[],[],['https://pbs.twimg.com/media/E8xG7tjVoAYetzS.jpg'],0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593178002460674,False,,1,https://pbs.twimg.com/media/E8xG7tjVoAYetzS.jpg,India,,,,,,[],,,,
194,1426593150420668419,1426593150420668419,2021-08-14 22:44:46 India Standard Time,2021-08-14,22:44:46,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus youth and old people coronavirus death  https://t.co/TnurlOfJkD,en,[],[],"['https://pbs.twimg.com/media/E8xG3G_VIAAVDxT.jpg', 'https://pbs.twimg.com/media/E8xG3eTVkAIuoc4.jpg', 'https://pbs.twimg.com/media/E8xG4gsUYAMZoRE.jpg', 'https://pbs.twimg.com/media/E8xG5IDVgAQ7yxA.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593150420668419,False,,1,https://pbs.twimg.com/media/E8xG3G_VIAAVDxT.jpg,India,,,,,,[],,,,
195,1426593019038343168,1426593019038343168,2021-08-14 22:44:15 India Standard Time,2021-08-14,22:44:15,530,1112965309663653890,chellam73628887,soundirarajan,,Coronavirus youth and old people coronavirus death  https://t.co/uasY6CdgGB,en,[],[],"['https://pbs.twimg.com/media/E8xGx1JUUAImyQU.jpg', 'https://pbs.twimg.com/media/E8xGyFXVoAAotyS.jpg', 'https://pbs.twimg.com/media/E8xGyTsUUAIO6O8.jpg', 'https://pbs.twimg.com/media/E8xGyjJUYAQo1Es.jpg']",0,0,0,[],[],https://twitter.com/chellam73628887/status/1426593019038343168,False,,1,https://pbs.twimg.com/media/E8xGx1JUUAImyQU.jpg,India,,,,,,[],,,,
196,1426571822548484104,1426571822548484104,2021-08-14 21:20:01 India Standard Time,2021-08-14,21:20:01,530,1724036286,ranipet999,dhananjayan v.v,, https://t.co/7HbitaKJaF Neem oil spray to Control Corona virus spreading via air,en,[],['https://youtu.be/e-ueKROtb8w'],[],0,1,0,[],[],https://twitter.com/Ranipet999/status/1426571822548484104,False,,0,,India,,,,,,[],,,,
197,1426555979668156423,1426555979668156423,2021-08-14 20:17:04 India Standard Time,2021-08-14,20:17:04,530,599903849,menakaw9,Menaka Wijethilaka,,Media Release – 2021.08.14 Covid death figures reported today 14.08.2021 #Srilankan #Srilanka #lka #Lanka #Ceylon #DGI #Government #Information #Department #News #infodprtsl #Coronavirus #Covid #Corona #Staysafe #Socialdistancing #Virus #Coronav #Pandemic  https://t.co/dABV8I1ZgN,en,[],[],['https://pbs.twimg.com/media/E8wlGbgVUAQrMlJ.jpg'],0,2,2,"['srilankan', 'srilanka', 'lka', 'lanka', 'ceylon', 'dgi', 'government', 'information', 'department', 'news', 'infodprtsl', 'coronavirus', 'covid', 'corona', 'staysafe', 'socialdistancing', 'virus', 'coronav', 'pandemic']",[],https://twitter.com/MenakaW9/status/1426555979668156423,False,,1,https://pbs.twimg.com/media/E8wlGbgVUAQrMlJ.jpg,India,,,,,,[],,,,
198,1426548590139219974,1426548590139219974,2021-08-14 19:47:42 India Standard Time,2021-08-14,19:47:42,530,410499334,trikutanews,Trikuta News Express,,"14 August 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 135 new positive cases, 317627 recovered so far  https://t.co/1OtWJagNbh",en,[],[],['https://pbs.twimg.com/media/E8weYBxUcAwVGyn.jpg'],0,1,0,"['covid19', 'jammu', 'kashmir']",[],https://twitter.com/TrikutaNews/status/1426548590139219974,False,,1,https://pbs.twimg.com/media/E8weYBxUcAwVGyn.jpg,India,,,,,,[],,,,
199,1426521230950027267,1426521230950027267,2021-08-14 17:58:59 India Standard Time,2021-08-14,17:58:59,530,41786801,srilankatweet,Sri Lanka Tweet 🇱🇰 💉,,So far today 2423 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL #COVID19LK,en,[],[],[],3,17,73,"['lka', 'srilanka', 'covid19sl', 'covid19lk']",[],https://twitter.com/SriLankaTweet/status/1426521230950027267,False,,0,,India,,,,,,[],,,,
200,1426519975053901825,1426142566911709185,2021-08-14 17:54:00 India Standard Time,2021-08-14,17:54:00,530,1426496508,yemeniradar,Yemeni Radar #YemenCantWait,,"“In #Yemen north, #Houthis face coronavirus with outright denial  At one cemetery in Jarraf, one digger estimated that over 30 people were buried every day in the past two months, many of them women and elderly” said by @RandaHabib   @UN @PMaurerICRC @hrw   https://t.co/uCJwSIqCWR  https://t.co/mbonH7WrOd",en,"[{'screen_name': 'randahabib', 'name': 'randa habib', 'id': '37628540'}, {'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': 'pmaurericrc', 'name': 'peter maurer', 'id': '788982234'}, {'screen_name': 'hrw', 'name': 'human rights watch', 'id': '14700316'}]",['https://www.independent.co.uk/travel/middle-east/yemen-houthis-covid-deaths-denial-b1902098.html'],['https://pbs.twimg.com/media/E8wEWoyXsAE-H5Q.jpg'],1,4,4,"['yemen', 'houthis']",[],https://twitter.com/yemeniradar/status/1426519975053901825,False,,1,https://pbs.twimg.com/media/E8wEWoyXsAE-H5Q.jpg,India,,,,,,[],,,,
201,1426489494031585280,1426489494031585280,2021-08-14 15:52:52 India Standard Time,2021-08-14,15:52:52,530,846707979932000256,tejpalrawat14,Tejpal Rawat,,#Covid19 के संक्रमण को हराकर ठीक हुए लोगों को सोचने और ध्यान देने में परेशानी जैसी दिक्कतों का शिकार होना पड़ रहा है   #Coronavirus #NewStudy #PostCovid,hi,[],[],[],0,1,1,"['covid19', 'coronavirus', 'newstudy', 'postcovid']",[],https://twitter.com/TejpalRawat14/status/1426489494031585280,False,,0,,India,,,,,,[],,,,
202,1426486095504543747,1426486095504543747,2021-08-14 15:39:22 India Standard Time,2021-08-14,15:39:22,530,124892829,infopontianak,infoPontianak #strongertogether,,Sudah jelas. Surat Edaran Kemenhub No 62 Tahun 2021 tentang Petunjuk Pelaksanaan Perjalanan Orang Dalam Negeri Dengan Transportasi Udara Pada Masa Pandemi Coronavirus Disease 2019 (Covid-19).,in,[],[],[],0,0,0,[],[],https://twitter.com/infoPontianak/status/1426486095504543747,False,https://twitter.com/onte_arab/status/1426453283686604803,0,,India,,,,,,[],,,,
203,1426474887644803078,1426474887644803078,2021-08-14 14:54:50 India Standard Time,2021-08-14,14:54:50,530,1269966909765611521,hudhudtimes,HudHud times,,"Only those who are fully vaccinated against coronavirus or have a negative RT-PCR test report will be allowed to enter Punjab from Monday, Chief Minister Amarinder Singh said today. People coming from neighbouring Himachal Pradesh and Jammu will be strictly monitored.  https://t.co/02hUnJwDm8",en,[],[],['https://pbs.twimg.com/media/E8vbWZvUYAMRros.jpg'],0,0,1,[],[],https://twitter.com/HudhudTimes/status/1426474887644803078,False,,1,https://pbs.twimg.com/media/E8vbWZvUYAMRros.jpg,India,,,,,,[],,,,
204,1426964980293791745,1426964980293791745,2021-08-15 23:22:17 India Standard Time,2021-08-15,23:22:17,530,41786801,srilankatweet,Sri Lanka Tweet 🇱🇰 💉,,Dispose your face mask properly in a closed bin. Don't throw 🙏 Masks 😷 that helped save lives during the coronavirus pandemic are proving a deadly hazard for wildlife. @AFP #COVID19 #COVIDIOTS #coronavirus   https://t.co/igBL7P3wHT,en,"[{'screen_name': 'afp', 'name': 'afp news agency', 'id': '380648579'}]",[],[],7,214,373,"['covid19', 'covidiots', 'coronavirus']",[],https://twitter.com/SriLankaTweet/status/1426964980293791745,False,,1,https://pbs.twimg.com/media/ErhYgv0WMAAE0_M.jpg,India,,,,,,[],,,,
205,1426963513038172163,1327030311251816448,2021-08-15 23:16:27 India Standard Time,2021-08-15,23:16:27,530,1374310385965092864,salahud61599935,Salahuddin Ahmed,,@michelleargent I want to get some help from you. I am in a lot of danger because of this coronavirus,en,[],[],[],0,0,0,[],[],https://twitter.com/Salahud61599935/status/1426963513038172163,False,,0,,India,,,,,,"[{'screen_name': 'michelleargent', 'name': 'Michelle Argent', 'id': '54192895'}]",,,,
